name,A59,A79,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATB,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,E19,ECU,EGY,ERI,ESH,ESP,EST,ETH,F19,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,O19,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,S19,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,X1 ,X2 ,XX ,YEM,ZAF,ZMB,ZWE,_X 
ASM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AUS,0.0,0.0,0.0,945159.952,34143577.63999999,8244.518,4116374.675,0.0,1188327559.9580002,815850591.9950001,2423024.6140000005,6768994.515999999,0.0,0.0,0.0,8265963.573,514251490.74100006,1397078247.936,252127198.851,1117472.752,2110430059.6580005,7541.101,0.0,243218.997,1067051410.643,83508443.957,187822752.44000003,1449126.433,12995791.321,0.0,22909290.387,3103612.962,131860.592,10455593.081,962867385.722,2252102.7650000006,2879990366.8050003,128138.524,0.0,15229198.371,95674.781,2615141581.670001,48053.382,2822837895.145,353352473.476,83604927733.01602,220219499.10700005,600807.8800000001,88021.607,107383.881,136790.582,132821258.94799998,139304.06699999998,71579.52400000002,126003576.752,9539697.962,170756.782,1465195.452,333910.621,28081667.405,810427397.478,12078493444.592005,928628.859,351647.93899999995,1280097058.002,43796909.638,250253317.793,0.0,20241355.551999997,53603251.369,33979.92,10928.954,2109619653.247,179126348.79799998,30133206.325,7108.234,1120386901.446,126501015.37799996,8080.110999999999,4824992791.011001,0.0,89755.051,17120702.147000004,5485668802.605001,5282518.282999999,12676924.624000004,15104.093,395516.10900000005,8772.527,0.0,0.0,312561970.758,5111.1990000000005,0.0,26094600.880000003,139590.183,724160.674,930798213.74,0.0,68372999.87900001,42657465.639000006,2009353.563,790740939.1209998,4185709335.369,7311779140.705,0.0,2056161442.806,28269274.702000007,286286.66500000004,10734839.251000002,651947306.136,6829564611.961001,2192432.859,134362901.60100004,17814788623.524002,9635478.198,40753334.157000005,93596.406,499695068.136,16743.787,142366.608,19008194849.126,170079313.879,353978521.484,18042697.328,22293.864,530240630.868,53938.329,287380076.08300006,293136.32499999995,201101044.882,30538202.416,55755036.14400001,2742427.69,286403084.09399974,4540380.372999999,16789340.112000003,273603.505,3118524092.8929987,39810.374,13707243.104000002,404689926.23200005,28445425.233000003,54728955.85699999,516425.427,931019.861,9042.121,2014003.0170000005,135841455.808,24200.399,12646714.212999998,103013.817,12401324369.008,8708293.512,16306022.066,1251402.5039999995,139246.65399999998,266469697.518,19859067.240999997,170140.111,2166112482.0719995,320480623.89800006,10910991.165,4111999.198,5153293564.594998,0.0,218510510.064,404884490.635,4057295.369,332550.427,128111853.807,718446401.1170001,189256.299,1747219331.4980004,1352880469.7269995,0.0,382868032.442,7677337.261,0.0,1156086.7140000002,537329462.451,249126707.478,599216466.269,1977537.774,7753870717.9400015,1035315125.596,148649.316,214163296.811,13887606136.707996,0.0,657589.2989999999,23560818.337000005,2001327.224,12801859.938000005,0.0,122425.049,0.0,56083140.28,51640.48,149653.73400000003,360375.453,489009589.314,131225076.262,1849047840.357,482896.5940000001,0.0,1812578.286,1206514.4520000005,260785.41999999995,5958.071,42972208.624,12580947915.021002,9414.823,0.0,0.0,4261259.9240000015,2568829.294,101093385.505,58424466.74,1019403057.419,241528.33,7256909.684999999,6761475.4799999995,66734966.11300002,0.0,12075786.633,31061291654.373005,1799718.447,0.0,7248.603,1877183.126,205567.621,6761569306.668003,2757445.8379999995,3818.298,2728641.587,0.0,0.0,0.0,257912.061,1057686638.8169996,1233077.4970000002,486425.0180000001,7802472644.741001
AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AZE,0.0,0.0,0.0,22172.47,244634.5,0.0,1285842.9700000002,308.37,31307093.55,60606557.29,0.0,1389.99,0.0,0.0,0.0,0.0,24964013.750000007,82402383.88,8411248.3,168.41,66307599.75999998,0.0,0.0,500.67,17465565.12000001,33161650.42,1583548.5199999998,0.0,2144076.76,0.0,266512812.75000003,0.0,0.0,355528.24000000005,189611254.47,1019.63,2061.63,0.0,0.0,0.0,1799.83,12499559.85,0.0,69923180.55999999,6781908.250000001,2086285694.46,391658.74,40731.05,0.0,0.0,39.64,6899863.869999999,2620.77,0.0,2098090.78,330099.23000000004,222844.9,0.0,0.0,2280178.81,67391998.56,660805746.6300001,0.0,191.7,22365230.42000001,345823.54000000004,1111350.66,0.0,40794025.08,13638456.080000002,16504.13,0.0,94638045.41,7158294.0,180734.23,0.0,130360629.67,0.0,0.0,222955080.65000004,291810.36999999994,0.0,0.0,256656053.87,134618097.16,16864.59,0.0,0.0,0.0,0.0,0.0,28372567.94,5.55,1880868.76,1212947.96,6881.079999999999,0.0,2340314.5899999994,0.0,43560.03,11724922.499999994,1528.11,45076920.1,104747439.89999996,219448649.43999997,0.0,26055861.590000007,476433709.3099998,494549.69,2332014.89,35664286.16,337750078.5999999,5642.13,4637980.4,290219267.47,494423035.1100001,2333688.1,6073473.720000002,3250880.85,0.0,0.0,268821288.96000004,163595.15000000002,257692.72,775911.13,5456.99,2335.97,0.0,71279328.58000001,1063.35,26404770.94999999,5597529.29,18712956.87,3992.95,5434022.28,5240507.16,602026.5700000001,0.0,62987284.67,0.0,1608736.23,870.47,168030.28999999995,3196140.6700000004,226393.65,148104.81999999998,672.79,0.0,420560.58,0.0,97991.82,581370.51,54537880.24,2043.54,28.11,318.68,0.0,40819.68,8407.33,6041.870000000001,106976188.10000002,57967151.540000014,57317.02999999999,2229.25,51384513.52000001,0.0,478346.58000000013,20500485.27,439.79,0.0,1797705.06,4591189.44,0.0,0.0,119438115.35000002,0.0,13212137.450000005,593175.4,347207.3,134.41,1938282.96,71500418.95000002,2733311867.44,17486.850000000002,29880603.97,19680855.58,300.0,1082.87,34647144.43,0.0,0.0,0.0,6008.02,23188.68,437171.47,0.0,0.0,9142409.38,0.0,0.0,4322.79,52503083.000000015,24349719.20999999,51159852.85999999,333.82,96.67,7519.85,762676.69,0.0,0.0,0.0,69788201.86999999,138004.62,280.18,509706014.49,0.0,0.0,9351.02,5412357.779999999,2294930230.81,86500.0,843062.54,4714.66,259509044.2,0.0,10198391.98,480025160.57000005,136796964.15000004,0.0,0.0,108.98,0.0,102934826.12999998,360492.96,0.0,0.0,0.0,0.0,0.0,0.0,7404641.84,49002.49,1379122.8,0.0
BDI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BEL,0.0,0.0,58167.551,548456.39,754986354.967,620.3720000000001,7021045.241,1162063.6860000002,2013146049.1210003,293148101.24500006,68144096.95200002,9868.811,41499.418,0.0,640549.426,111256.982,1139171784.3329997,2818330522.8700004,24712761.695,2678814.538,37046.771,5405296.814,2603326.7320000003,1496551.6949999998,752823406.781,1183181596.52,126136839.52400003,114695.40699999998,27043498.011,62896.25,37353714.027,294372.3140000001,716.7579999999999,52195918.868,2421215110.828,107903.809,80484.98300000002,65765.81,0.0,1427212536.4699996,10219353.675,3815406303.261999,1417.9109999999998,8766212222.58,444773111.583,16958301258.905,273896464.345,330613065.7200002,127913178.468,15424025.790999996,0.0,167182696.7589999,388.874,85773.99900000001,548057594.968,21625487.838,12000035.831,7970.139000000001,10966.284,43066530.453,4421789322.464002,59046636860.626976,195569.326,5800.904,1690062806.896,77778698.07,679603416.2130002,14995468.192000002,64510101.315000005,340617485.8880001,9712.459,0.0,8679235596.654,260953316.494,29880548.624,2270.6240000000003,1801575426.711,1183426.255,0.592,49144093902.504,8324.714,25879.35,62982732.59200001,29331749586.679,32332170.823000003,111501388.60400002,91836.509,7717988.204,465868.4090000001,34759.748,15153353.325,334744886.428,197082.53,1162.643,34528409.07700001,0.0,13466385.084000004,268894217.021,116.663,103821088.265,186683530.006,2795385.243,2799109512.0369987,887874292.4759998,5760315998.301,54.582,21368366637.406,22506586.953,123531511.833,49520728.13700001,822532695.865,20481627661.539,345240.37,71967545.27000003,8920376777.263996,169082888.61299998,63332076.862,2052323.1079999995,66817170.478,0.0,18049.604,2932533815.0610003,84723107.93200001,33516185.906,23808320.38700001,27207511.525,15087486.877,4150.523,178546660.05200005,307313972.764,508329507.0610001,1714632082.8510003,201754410.41099995,5744061.097000001,774850715.879,17252681.942999996,24576043.482000005,451030.688,3420439637.388001,358.8070000000001,132723882.81100003,1054244.772,41406025.47,237624268.38699996,175982.06599999996,5619421.534,149.95499999999998,60751044.331000015,8021534.567999998,36171.672,27269604.469,25696251.75300001,1471831076.8879998,609317115.703,18135074.470000003,852753.7919999999,280516.821,467520092.831,58684180.497,0.0,96681118617.02003,17438012967.600998,3342074.6720000003,27735.994,368989399.36600006,0.0,36943163.888,275905484.919,7424761.82,0.0,196368815.442,156922991.9400001,0.0,37281235.557,7011565746.769,139313.947,1405260479.0670002,36625753.60299999,447482.837,719504.1410000001,6192153838.501001,1551879916.927,11201956281.639,6792673.34,1917150246.844,1579641364.248,3647254.416,15422656.648000002,3780616586.712001,0.01,25341.33099999999,8040.283,147574840.02499998,9737772.216999996,711450.0029999999,2967.9079999999994,995.663,239099163.3860001,21.789,573217.426,182722994.509,1561174125.9080005,371049997.123,6191901894.955998,2624427.3029999994,35072.319,459140.342,393645.7099999999,29961.689,5515.16,21903016.399000004,1192341107.0360005,33210186.76,103919.54900000004,2184360.7580000004,177378.201,1146227.5739999998,696204933.724,227840064.775,3736498771.382,14.396,96487573.616,18825171.299000006,412394675.7490001,370233.543,61227440.76799999,25192308781.601,33192742.752999995,45842.266,4455.517,16756402.327,161234.097,1058244673.8400002,38677.06,1049.6460000000002,289.851,270721568.3,0.0,1086495.941,3071399.0380000006,2670245524.8820004,58069849.130000025,89100786.61600001,741144.401
BEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
